"L=11;{hx,hz,J}={1.,2.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[3]],eigenvalsH,eigenvecsH,L];"
"{1.0000000000069273, 0, 0, 0}","{0, 1.0000000000058697, 0, 0}","{0, 0, 1.0000000000058697, 0}","{0, 0, 0, 1.0000000000048122}"
"{0.913325203868443, 0.16848882460549092 + 0.0010604943315304068*I, 0.16848882460549092 - 0.0010604943315304068*I, 0.09108159595258376}","{0.1840401478283627 - 0.0047137646366333*I, -0.04332755597165873 - 0.0881892199590495*I, 0.0707068080535329 + 0.004968192395118632*I, -0.18628115486676938 - 0.003552661800507598*I}","{0.1840401478283627 + 0.0047137646366333*I, 0.0707068080535329 - 0.004968192395118632*I, -0.04332755597165873 + 0.0881892199590495*I, -0.18628115486676938 + 0.003552661800507598*I}","{0.08667479613533631, -0.16848882460390613 - 0.0010604943323343635*I, -0.16848882460390613 + 0.0010604943323343635*I, 0.9089184040495538}"
"{0.9148120629623557, 0.17187651461744413 - 0.011329014043479153*I, 0.17187651461744413 + 0.011329014043479153*I, 0.09085744466596232}","{0.18151944655537608 - 0.009836139828107968*I, -0.05112801683402391 + 0.008817562622159804*I, 0.07121002090309696 + 0.006771031129114313*I, -0.18192322224557772 + 0.005264429212053244*I}","{0.18151944655537608 + 0.009836139828107968*I, 0.07121002090309696 - 0.006771031129114313*I, -0.05112801683402391 - 0.008817562622159804*I, -0.18192322224557772 - 0.005264429212053244*I}","{0.08518793704287897, -0.17187651461456233 + 0.01132901404168623*I, -0.17187651461456233 - 0.01132901404168623*I, 0.9091425553355206}"
"{0.916990151750561, 0.16603563737215773 - 0.021288032727494344*I, 0.16603563737215773 + 0.021288032727494344*I, 0.08930054615365385}","{0.17336071415137155 - 0.010947904836828667*I, 0.0025916274369974512 + 0.08555166228241769*I, 0.07039590510623413 + 0.009142630394769386*I, -0.17345468142303022 + 0.009248226216908809*I}","{0.17336071415137155 + 0.010947904836828667*I, 0.07039590510623413 - 0.009142630394769386*I, 0.0025916274369974512 - 0.08555166228241769*I, -0.17345468142303022 - 0.009248226216908809*I}","{0.08300984825432856, -0.1660356373682466 + 0.021288032726555068*I, -0.1660356373682466 - 0.021288032726555068*I, 0.91069945384934}"
"{0.9186950914552465, 0.15476657679415975 - 0.023610692349970767*I, 0.15476657679415975 + 0.023610692349970767*I, 0.08765177949684987}","{0.1630012285313514 - 0.00470010256324516*I, 0.0937314775933904 + 0.10821168235510284*I, 0.06930180779892688 + 0.011340396044431765*I, -0.16439867239797293 + 0.005898797744701095*I}","{0.1630012285313514 + 0.00470010256324516*I, 0.06930180779892688 - 0.011340396044431765*I, 0.0937314775933904 - 0.10821168235510284*I, -0.16439867239797293 - 0.005898797744701095*I}","{0.0813049085490117, -0.15476657678992695 + 0.02361069234758735*I, -0.15476657678992695 - 0.02361069234758735*I, 0.9123482205069617}"
"{0.9183158695672771, 0.14448853997811573 - 0.01660274778470639*I, 0.14448853997811573 + 0.01660274778470639*I, 0.08745223181260042}","{0.1561170164447814 + 0.0097128944987791*I, 0.1799279877156757 + 0.06154136630460559*I, 0.06950932203469246 + 0.013068849235915989*I, -0.15970146705802013 - 0.004967832290738215*I}","{0.1561170164447814 - 0.0097128944987791*I, 0.06950932203469246 - 0.013068849235915989*I, 0.1799279877156757 - 0.06154136630460559*I, -0.15970146705802013 + 0.004967832290738215*I}","{0.08168413043868461, -0.1444885399757812 + 0.016602747783863562*I, -0.1444885399757812 - 0.016602747783863562*I, 0.9125477681888716}"
"{0.9144860610787352, 0.1416783268591952 - 0.0033898237600306427*I, 0.1416783268591952 + 0.0033898237600306427*I, 0.08988136485273457}","{0.1588275731411148 + 0.02882813282809161*I, 0.2135914002136675 - 0.0384489643760178*I, 0.07237791426648237 + 0.014271510784116152*I, -0.16429275448532782 - 0.019325777602637144*I}","{0.1588275731411148 - 0.02882813282809161*I, 0.07237791426648237 - 0.014271510784116152*I, 0.2135914002136675 + 0.0384489643760178*I, -0.16429275448532782 + 0.019325777602637144*I}","{0.08551393893035808, -0.1416783268557391 + 0.0033898237603060145*I, -0.1416783268557391 - 0.0033898237603060145*I, 0.9101186351519781}"
"{0.9069819514630517, 0.14953012761963078 + 0.008799975596451574*I, 0.14953012761963078 - 0.008799975596451574*I, 0.09489040682569391}","{0.17420965301829688 + 0.044938111929191844*I, 0.16640129750072763 - 0.14354962692762613*I, 0.07807044980194447 + 0.014857744181846457*I, -0.17942259554750611 - 0.029299894620719042*I}","{0.17420965301829688 - 0.044938111929191844*I, 0.07807044980194447 - 0.014857744181846457*I, 0.16640129750072763 + 0.14354962692762613*I, -0.17942259554750611 + 0.029299894620719042*I}","{0.09301804854353142, -0.14953012761819048 - 0.008799975595299128*I, -0.14953012761819048 + 0.008799975595299128*I, 0.9051095931774905}"
"{0.8973064210189655, 0.16558491264154146 + 0.01190904267955203*I, 0.16558491264154146 - 0.01190904267955203*I, 0.1007789923524624}","{0.19923788873867715 + 0.04925304952896983*I, 0.05101428796500672 - 0.19373732982324615*I, 0.0850450152707585 + 0.014721914956079964*I, -0.20010147613786156 - 0.027124897946521332*I}","{0.19923788873867715 - 0.04925304952896983*I, 0.0850450152707585 - 0.014721914956079964*I, 0.05101428796500672 + 0.19373732982324615*I, -0.20010147613786156 + 0.027124897946521332*I}","{0.10269357898351221, -0.1655849126396757 - 0.011909042678369432*I, -0.1655849126396757 + 0.011909042678369432*I, 0.8992210076462246}"
"{0.88840559822311, 0.18220065104107885 + 0.0015493687348120573*I, 0.18220065104107885 - 0.0015493687348120573*I, 0.10474161527566452}","{0.22494605762273318 + 0.036966660791378704*I, -0.0786520122199747 - 0.15099799716290668*I, 0.09052307264077082 + 0.01394704292483776*I, -0.2166179721795748 - 0.010242301160535353*I}","{0.22494605762273318 - 0.036966660791378704*I, 0.09052307264077082 - 0.01394704292483776*I, -0.0786520122199747 + 0.15099799716290668*I, -0.2166179721795748 + 0.010242301160535353*I}","{0.1115944017784549, -0.18220065104098127 - 0.0015493687343016913*I, -0.18220065104098127 + 0.0015493687343016913*I, 0.895258384725275}"
"{0.8834580289420211, 0.19016489569787337 - 0.019934367084471504*I, 0.19016489569787337 + 0.019934367084471504*I, 0.10421948790028411}","{0.24055012311156898 + 0.01085626747137673*I, -0.15364350609354177 - 0.0247033939424395*I, 0.09179158145090284 + 0.012870464447147706*I, -0.2195622153833943 + 0.016285409201533135*I}","{0.24055012311156898 - 0.01085626747137673*I, 0.09179158145090284 - 0.012870464447147706*I, -0.15364350609354177 + 0.0247033939424395*I, -0.2195622153833943 - 0.016285409201533135*I}","{0.11654197106277313, -0.19016489569600112 + 0.0199343670854432*I, -0.19016489569600112 - 0.0199343670854432*I, 0.8957805121017841}"
"{0.8843403535458809, 0.18360820010157974 - 0.043932959899359345*I, 0.18360820010157974 + 0.043932959899359345*I, 0.09829807214351853}","{0.2391734461180964 - 0.019329827180337777*I, -0.12774948242326298 + 0.12958745685548329*I, 0.08762818180668341 + 0.01190006192015091*I, -0.20497133729096093 + 0.0417268277293517*I}","{0.2391734461180964 + 0.019329827180337777*I, 0.08762818180668341 - 0.01190006192015091*I, -0.12774948242326298 - 0.12958745685548329*I, -0.20497133729096093 - 0.0417268277293517*I}","{0.11565964645807442, -0.18360820009870277 + 0.04393295989596216*I, -0.18360820009870277 - 0.04393295989596216*I, 0.9017019278606692}"
"{0.8906470753072808, 0.16341797362441238 - 0.059529935782611766*I, 0.16341797362441238 + 0.059529935782611766*I, 0.08838043325001023}","{0.2215705305739788 - 0.04149886991662875*I, -0.0036690796408980625 + 0.23767042860625145*I, 0.07906840088553442 + 0.011285251919507994*I, -0.1765936699404499 + 0.054542720948955285*I}","{0.2215705305739788 + 0.04149886991662875*I, 0.07906840088553442 - 0.011285251919507994*I, -0.0036690796408980625 - 0.23767042860625145*I, -0.1765936699404499 - 0.054542720948955285*I}","{0.10935292469716618, -0.16341797362384688 + 0.05952993578071941*I, -0.16341797362384688 - 0.05952993578071941*I, 0.9116195667562356}"
"{0.899817066581637, 0.13724253540671869 - 0.05886285771525189*I, 0.13724253540671869 + 0.05886285771525189*I, 0.07782464585756363}","{0.1957773015147792 - 0.047092432653631194*I, 0.16664359946733526 + 0.24426226442711582*I, 0.0691238522620007 + 0.011054552299745517*I, -0.14466089048671948 + 0.04747245275025859*I}","{0.1957773015147792 + 0.047092432653631194*I, 0.0691238522620007 - 0.011054552299745517*I, 0.16664359946733526 - 0.24426226442711582*I, -0.14466089048671948 - 0.04747245275025859*I}","{0.10018293342679285, -0.13724253540481332 + 0.058862857716237615*I, -0.13724253540481332 - 0.058862857716237615*I, 0.9221753541428348}"
"{0.9082927000565917, 0.11606696799242028 - 0.041142697533328304*I, 0.11606696799242028 + 0.041142697533328304*I, 0.07070376873912146}","{0.17316452373275198 - 0.03509453851178349*I, 0.3062958382354314 + 0.14109684094182268*I, 0.06157810788013657 + 0.01107004920249334*I, -0.12215427356948376 + 0.02102138101544209*I}","{0.17316452373275198 + 0.03509453851178349*I, 0.06157810788013657 - 0.01107004920249334*I, 0.3062958382354314 - 0.14109684094182268*I, -0.12215427356948376 - 0.02102138101544209*I}","{0.09170729994949234, -0.11606696798974799 + 0.04114269753617154*I, -0.11606696798974799 - 0.04114269753617154*I, 0.9292962312600174}"
"{0.913130143373368, 0.10902636201810492 - 0.013341477094239267*I, 0.10902636201810492 + 0.013341477094239267*I, 0.07011006945742465}","{0.163030640057251 - 0.012387653761894367*I, 0.35024533974317507 - 0.027355672020596508*I, 0.05935236419717205 + 0.0110306594574351*I, -0.11960278350541541 - 0.015621950107255093*I}","{0.163030640057251 + 0.012387653761894367*I, 0.05935236419717205 - 0.0110306594574351*I, 0.35024533974317507 + 0.027355672020596508*I, -0.11960278350541541 + 0.015621950107255093*I}","{0.08686985662895666, -0.10902636201651597 + 0.013341477095553333*I, -0.10902636201651597 - 0.013341477095553333*I, 0.9298899305515351}"
"{0.9133000122576462, 0.11893481915695336 + 0.012887989940045794*I, 0.11893481915695336 - 0.012887989940045794*I, 0.07661926079402709}","{0.16822427026482026 + 0.009569012402817658*I, 0.2778671801803509 - 0.18349128822477118*I, 0.06311263845540643 + 0.01045124181421075*I, -0.13969392716527018 - 0.04728053529024065*I}","{0.16822427026482026 - 0.009569012402817658*I, 0.06311263845540643 - 0.01045124181421075*I, 0.2778671801803509 + 0.18349128822477118*I, -0.13969392716527018 + 0.04728053529024065*I}","{0.08669998774506124, -0.11893481915373738 - 0.012887989939569935*I, -0.11893481915373738 + 0.012887989939569935*I, 0.9233807392117466}"
"{0.9100651564594805, 0.14076631823151528 + 0.02676665145049085*I, 0.14076631823151528 - 0.02676665145049085*I, 0.08770349730338158}","{0.18375605829440367 + 0.0203118521702843*I, 0.1256985879812638 - 0.2540680860303461*I, 0.0708210982970972 + 0.008847224333907631*I, -0.17433681290917702 - 0.05947059011881669*I}","{0.18375605829440367 - 0.0203118521702843*I, 0.0708210982970972 - 0.008847224333907631*I, 0.1256985879812638 + 0.2540680860303461*I, -0.17433681290917702 + 0.05947059011881669*I}","{0.08993484354355258, -0.14076631822667052 - 0.026766651450054538*I, -0.14076631822667052 + 0.026766651450054538*I, 0.9122965026965687}"
"{0.9062154521341113, 0.1640880556125396 + 0.023786351883800665*I, 0.1640880556125396 - 0.023786351883800665*I, 0.09870701567774386}","{0.19931143780285937 + 0.015764665155784615*I, -0.028638322165837796 - 0.20906136150196908*I, 0.07865864530272637 + 0.006197432678298603*I, -0.2073232413277137 - 0.04663337434065232*I}","{0.19931143780285937 - 0.015764665155784615*I, 0.07865864530272637 - 0.006197432678298603*I, -0.028638322165837796 + 0.20906136150196908*I, -0.2073232413277137 + 0.04663337434065232*I}","{0.09378454786966375, -0.16408805561113793 - 0.023786351884470622*I, -0.16408805561113793 + 0.023786351884470622*I, 0.9012929843276027}"
"{0.9044835267070618, 0.17850410498765573 + 0.007994416410037014*I, 0.17850410498765573 - 0.007994416410037014*I, 0.10517972448127418}","{0.20494642937582383 + 0.0005734063953147998*I, -0.10753077427464904 - 0.0803762942732469*I, 0.08302262351376012 + 0.0033090123707530347*I, -0.22290217448311633 - 0.0164780624921365*I}","{0.20494642937582383 - 0.0005734063953147998*I, 0.08302262351376012 - 0.0033090123707530347*I, -0.10753077427464904 + 0.0803762942732469*I, -0.22290217448311633 + 0.0164780624921365*I}","{0.09551647329652549, -0.1785041049850431 - 0.007994416408607406*I, -0.1785041049850431 + 0.007994416408607406*I, 0.8948202755240982}"
"{0.9059822633315071, 0.179235068607755 - 0.010482751946232164*I, 0.179235068607755 + 0.010482751946232164*I, 0.10527567337219293}","{0.19706994085098356 - 0.014583249830708266*I, -0.07850239292565153 + 0.0552489028650848*I, 0.08248283551017736 + 0.0015298811203851743*I, -0.21539487341269964 + 0.014073976781707218*I}","{0.19706994085098356 + 0.014583249830708266*I, 0.08248283551017736 - 0.0015298811203851743*I, -0.07850239292565153 - 0.0552489028650848*I, -0.21539487341269964 - 0.014073976781707218*I}","{0.09401773666970639, -0.17923506860417826 + 0.010482751944455797*I, -0.17923506860417826 - 0.010482751944455797*I, 0.8947243266327383}"
"{0.9096281406216682, 0.16939668491722204 - 0.021483854463186798*I, 0.16939668491722204 + 0.021483854463186798*I, 0.10057426875575329}","{0.18064796073987757 - 0.019660123044771476*I, 0.027032603204012785 + 0.12305133011435668*I, 0.07841107270092937 + 0.0018112020296836033*I, -0.19244450223308912 + 0.029669640570570456*I}","{0.18064796073987757 + 0.019660123044771476*I, 0.07841107270092937 - 0.0018112020296836033*I, 0.027032603204012785 - 0.12305133011435668*I, -0.19244450223308912 - 0.029669640570570456*I}","{0.09037185938026215, -0.1693966849179646 + 0.02148385445782896*I, -0.1693966849179646 - 0.02148385445782896*I, 0.8994257312531778}"
"{0.9129407201396067, 0.1574498854746181 - 0.02060302833319899*I, 0.1574498854746181 + 0.02060302833319899*I, 0.09472775757745705}","{0.16569285030002512 - 0.011447452711424194*I, 0.13706883337689577 + 0.09543908416197058*I, 0.07386627929850817 + 0.003960979853654032*I, -0.1688609528808683 + 0.025885449412798422*I}","{0.16569285030002512 + 0.011447452711424194*I, 0.07386627929850817 - 0.003960979853654032*I, 0.13706883337689577 - 0.09543908416197058*I, -0.1688609528808683 - 0.025885449412798422*I}","{0.08705927986445633, -0.15744988547515537 + 0.020603028329797036*I, -0.15744988547515537 - 0.020603028329797036*I, 0.9052722424278589}"
"{0.913638857473847, 0.1516921881772583 - 0.010985932842971773*I, 0.1516921881772583 + 0.010985932842971773*I, 0.09104937276689165}","{0.1606767336932169 + 0.005143480830039848*I, 0.1867679270261731 + 0.0028595612021794087*I, 0.07161593182077404 + 0.006901049407587933*I, -0.1563952436413637 + 0.009805865083335018*I}","{0.1606767336932169 - 0.005143480830039848*I, 0.07161593182077404 - 0.006901049407587933*I, 0.1867679270261731 - 0.0028595612021794087*I, -0.1563952436413637 - 0.009805865083335018*I}","{0.08636114253158027, -0.1516921881759486 + 0.01098593284185769*I, -0.1516921881759486 - 0.01098593284185769*I, 0.9089506272410292}"
"{0.9109357575555652, 0.15560689916319945 - 0.000482024345726465*I, 0.15560689916319945 + 0.000482024345726465*I, 0.09085306211751691}","{0.16789729101215514 + 0.020998958352291625*I, 0.15423171036221708 - 0.0930738040176354*I, 0.07270702272166467 + 0.009623997313234137*I, -0.15804290271321753 - 0.007108709729799675*I}","{0.16789729101215514 - 0.020998958352291625*I, 0.07270702272166467 - 0.009623997313234137*I, 0.15423171036221708 + 0.0930738040176354*I, -0.15804290271321753 + 0.007108709729799675*I}","{0.08906424244794335, -0.15560689916078835 + 0.0004820243443360156*I, -0.15560689916078835 - 0.0004820243443360156*I, 0.9091469378897595}"
"{0.9058259493062343, 0.1666709474972991 + 0.0032706724518969613*I, 0.1666709474972991 - 0.0032706724518969613*I, 0.09336395924514469}","{0.18340270623002897 + 0.028217846096360612*I, 0.06361218294509875 - 0.13822605526912796*I, 0.0762845069156337 + 0.011769812815220623*I, -0.1695978699071201 - 0.01628318766173264*I}","{0.18340270623002897 - 0.028217846096360612*I, 0.0762845069156337 - 0.011769812815220623*I, 0.06361218294509875 + 0.13822605526912796*I, -0.1695978699071201 + 0.01628318766173264*I}","{0.09417405069557079, -0.16667094749532693 - 0.0032706724533745103*I, -0.16667094749532693 + 0.0032706724533745103*I, 0.906636040755852}"
"{0.9004607760895215, 0.17843217371356185 - 0.0033305698351650172*I, 0.17843217371356185 + 0.0033305698351650172*I, 0.09662883520278089}","{0.20004447962025657 + 0.023427036593726268*I, -0.03604095282924025 - 0.11007847832924095*I, 0.08030130340309907 + 0.013378586512312355*I, -0.184026366767921 - 0.014552843298987837*I}","{0.20004447962025657 - 0.023427036593726268*I, 0.08030130340309907 - 0.013378586512312355*I, -0.03604095282924025 + 0.11007847832924095*I, -0.184026366767921 + 0.014552843298987837*I}","{0.09953922391192002, -0.17843217371307304 + 0.003330569834685014*I, -0.17843217371307304 - 0.003330569834685014*I, 0.9033711648001117}"
"{0.8971566146461709, 0.18396856959690433 - 0.01860071661814635*I, 0.18396856959690433 + 0.01860071661814635*I, 0.09855672372177657}","{0.21085760073537346 + 0.008241426868860462*I, -0.09629816085741354 - 0.020945766813081218*I, 0.08248469569162417 + 0.014418893103675378*I, -0.19443612090306586 - 0.0035235875287052687*I}","{0.21085760073537346 - 0.008241426868860462*I, 0.08248469569162417 - 0.014418893103675378*I, -0.09629816085741354 + 0.020945766813081218*I, -0.19443612090306586 + 0.0035235875287052687*I}","{0.10284338535629627, -0.1839685695956434 + 0.018600716618169835*I, -0.1839685695956434 - 0.018600716618169835*I, 0.9014432762814459}"
"{0.8975027519032355, 0.17896074733807193 - 0.036634913026739505*I, 0.17896074733807193 + 0.036634913026739505*I, 0.09776906831984451}","{0.21133432043584713 - 0.011957189860211964*I, -0.08739453291370942 + 0.09189949298604123*I, 0.08126823139711656 + 0.014712226361521433*I, -0.19593944651559794 + 0.011468597284411021*I}","{0.21133432043584713 + 0.011957189860211964*I, 0.08126823139711656 - 0.014712226361521433*I, -0.08739453291370942 - 0.09189949298604123*I, -0.19593944651559794 - 0.011468597284411021*I}","{0.102497248097972, -0.17896074733565867 + 0.03663491302627095*I, -0.17896074733565867 - 0.03663491302627095*I, 0.9022309316808307}"
"{0.9017873809589458, 0.16346810659506658 - 0.04981010128649378*I, 0.16346810659506658 + 0.04981010128649378*I, 0.09419622780345398}","{0.20067423767359133 - 0.029886791671392198*I, -0.007397774883852161 + 0.1811838785795097*I, 0.07651456533851755 + 0.014151396689760957*I, -0.18768924260882042 + 0.023103262533147116*I}","{0.20067423767359133 + 0.029886791671392198*I, 0.07651456533851755 - 0.014151396689760957*I, -0.007397774883852161 - 0.1811838785795097*I, -0.18768924260882042 - 0.023103262533147116*I}","{0.09821261904424453, -0.16346810659090893 + 0.049810101284757366*I, -0.16346810659090893 - 0.049810101284757366*I, 0.9058037721975647}"
"{0.9088429340445132, 0.1420712482881114 - 0.05185710833377995*I, 0.1420712482881114 + 0.05185710833377995*I, 0.08915606713576552}","{0.1822335244305212 - 0.03870383208353346*I, 0.116559251260233 + 0.2067593449692636*I, 0.06967729739466479 + 0.012800810204826697*I, -0.1737748267678162 + 0.025487457812121833*I}","{0.1822335244305212 + 0.03870383208353346*I, 0.06967729739466479 - 0.012800810204826697*I, 0.116559251260233 - 0.2067593449692636*I, -0.1737748267678162 - 0.025487457812121833*I}","{0.09115706595600433, -0.14207124828424228 + 0.051857108330940226*I, -0.14207124828424228 - 0.051857108330940226*I, 0.9108439328665313}"
"{0.916398880193898, 0.12228186744000051 - 0.04056440617784782*I, 0.12228186744000051 + 0.04056440617784782*I, 0.08470301078944335}","{0.16270611936260607 - 0.03464440460606186*I, 0.23687503308445124 + 0.1523704704400502*I, 0.06318023952391313 + 0.01081151464147172*I, -0.16107288889529914 + 0.017534057574836073*I}","{0.16270611936260607 + 0.03464440460606186*I, 0.06318023952391313 - 0.01081151464147172*I, 0.23687503308445124 - 0.1523704704400502*I, -0.16107288889529914 - 0.017534057574836073*I}","{0.08360111980534601, -0.12228186743670338 + 0.04056440617719176*I, -0.12228186743670338 - 0.04056440617719176*I, 0.9152969892100744}"
"{0.9219095117026073, 0.11158562813779815 - 0.0189898346301937*I, 0.11158562813779815 + 0.0189898346301937*I, 0.08256370273583785}","{0.14963801563767076 - 0.018882624532400645*I, 0.3044309160960885 + 0.03484650898543654*I, 0.05931852017681376 + 0.008413403671055275*I, -0.15506566620820117 + 0.003334187494832167*I}","{0.14963801563767076 + 0.018882624532400645*I, 0.05931852017681376 - 0.008413403671055275*I, 0.3044309160960885 - 0.03484650898543654*I, -0.15506566620820117 - 0.003334187494832167*I}","{0.07809048830048099, -0.11158562813555858 + 0.018989834630061847*I, -0.11158562813555858 - 0.018989834630061847*I, 0.9174362972653642}"
"{0.9235560863935008, 0.11426903393516027 + 0.005568695319432292*I, 0.11426903393516027 - 0.005568695319432292*I, 0.08336794154833785}","{0.1481651760435844 + 0.0027405939892778657*I, 0.29039377127205485 - 0.10160025275249103*I, 0.059330814438025875 + 0.006070926222761924*I, -0.1570884701874205 - 0.01090462324040414*I}","{0.1481651760435844 - 0.0027405939892778657*I, 0.059330814438025875 - 0.006070926222761924*I, 0.29039377127205485 + 0.10160025275249103*I, -0.1570884701874205 + 0.01090462324040414*I}","{0.07644391361280851, -0.11426903393336037 - 0.005568695318734133*I, -0.11426903393336037 + 0.005568695318734133*I, 0.9166320584541134}"
"{0.9209600938172495, 0.12952011266313307 + 0.024481290635686867*I, 0.12952011266313307 - 0.024481290635686867*I, 0.08660342787255379}","{0.15876930007611817 + 0.02220452704867219*I, 0.1989688742015142 - 0.20414594222564414*I, 0.06307529478313784 + 0.0045007729370967154*I, -0.1649949655089335 - 0.020407929027606936*I}","{0.15876930007611817 - 0.02220452704867219*I, 0.06307529478313784 - 0.0045007729370967154*I, 0.1989688742015142 + 0.20414594222564414*I, -0.1649949655089335 + 0.020407929027606936*I}","{0.07903990618746634, -0.12952011266076996 - 0.0244812906344572*I, -0.12952011266076996 + 0.0244812906344572*I, 0.9133965721308337}"
"{0.915281774402469, 0.15166460265123388 + 0.031243097136687062*I, 0.15166460265123388 - 0.031243097136687062*I, 0.09106802234592223}","{0.1771417516931374 + 0.03269587833193932*I, 0.06547388027169371 - 0.23309262883101067*I, 0.06925165052154789 + 0.004310125462364537*I, -0.1755082991319549 - 0.023026429907437473*I}","{0.1771417516931374 - 0.03269587833193932*I, 0.06925165052154789 - 0.004310125462364537*I, 0.06547388027169371 + 0.23309262883101067*I, -0.1755082991319549 + 0.023026429907437473*I}","{0.08471822559992787, -0.15166460264946485 - 0.03124309713806757*I, -0.15166460264946485 + 0.03124309713806757*I, 0.9089319776588471}"
"{0.908679504268202, 0.17237567010451216 + 0.02406741045393517*I, 0.17237567010451216 - 0.02406741045393517*I, 0.09533848902270259}","{0.19599844020117713 + 0.03140319520047819*I, -0.05739587925199362 - 0.17765027098513075*I, 0.0758914655530289 + 0.0055346837651607545*I, -0.18540352361092036 - 0.01856546089826629*I}","{0.19599844020117713 - 0.03140319520047819*I, 0.0758914655530289 - 0.0055346837651607545*I, -0.05739587925199362 + 0.17765027098513075*I, -0.18540352361092036 + 0.01856546089826629*I}","{0.09132049573608192, -0.1723756701042859 - 0.02406741045605625*I, -0.1723756701042859 + 0.02406741045605625*I, 0.904661510977811}"
"{0.903356699663272, 0.1840049825463681 + 0.006680054634008158*I, 0.1840049825463681 - 0.006680054634008158*I, 0.09812030788468926}","{0.20810597806157893 + 0.020717703050949603*I, -0.1198219395314089 - 0.06152180413573689*I, 0.0809963485819884 + 0.0075771671776128785*I, -0.19139930275644768 - 0.00857965265084186*I}","{0.20810597806157893 - 0.020717703050949603*I, 0.0809963485819884 - 0.0075771671776128785*I, -0.1198219395314089 + 0.06152180413573689*I, -0.19139930275644768 + 0.00857965265084186*I}","{0.0966433003408887, -0.184004982543925 - 0.0066800546347245155*I, -0.184004982543925 + 0.0066800546347245155*I, 0.9018796921157057}"
"{0.9005796284512719, 0.1828381415257753 - 0.013084998729944192*I, 0.1828381415257753 + 0.013084998729944192*I, 0.09865686664879371}","{0.20951735691751008 + 0.007267790920403777*I, -0.09611100905383951 + 0.06412155507047668*I, 0.0833042838911845 + 0.009624314786862773*I, -0.19089756197368432 + 0.00304162079822559*I}","{0.20951735691751008 - 0.007267790920403777*I, 0.0833042838911845 - 0.009624314786862773*I, -0.09611100905383951 - 0.06412155507047668*I, -0.19089756197368432 - 0.00304162079822559*I}","{0.0994203715531162, -0.18283814152106026 + 0.013084998728536471*I, -0.18283814152106026 - 0.013084998728536471*I, 0.9013431333601374}"
"{0.9001078636280662, 0.17093350673098287 - 0.026631037553949324*I, 0.17093350673098287 + 0.026631037553949324*I, 0.09716635865258066}","{0.20171432221217053 - 0.0011607295256671098*I, 0.0006597566783938628 + 0.1406983467785639*I, 0.08291615332938651 + 0.011131204119322741*I, -0.18418462106403458 + 0.010769405667540272*I}","{0.20171432221217053 + 0.0011607295256671098*I, 0.08291615332938651 - 0.011131204119322741*I, 0.0006597566783938628 - 0.1406983467785639*I, -0.18418462106403458 - 0.010769405667540272*I}","{0.09989213637718904, -0.17093350673172836 + 0.02663103755204821*I, -0.17093350673172836 - 0.02663103755204821*I, 0.9028336413547191}"
"{0.9003778147544873, 0.15543917546962013 - 0.028737370665397936*I, 0.15543917546962013 + 0.028737370665397936*I, 0.09488951396952343}","{0.1913604902550894 + 0.00017629492744497544*I, 0.11952889617657245 + 0.13054906114163733*I, 0.08127229012763812 + 0.011957016085150332*I, -0.17575760738041502 + 0.010574304608750003*I}","{0.1913604902550894 - 0.00017629492744497544*I, 0.08127229012763812 - 0.011957016085150332*I, 0.11952889617657245 - 0.13054906114163733*I, -0.17575760738041502 - 0.010574304608750003*I}","{0.09962218524636411, -0.15543917547162717 + 0.02873737066336564*I, -0.15543917547162717 - 0.02873737066336564*I, 0.9051104860353896}"
"{0.8994784225054748, 0.14515309980079324 - 0.02051088540641719*I, 0.14515309980079324 + 0.02051088540641719*I, 0.09340893202771054}","{0.18700869410107507 + 0.009667307412701404*I, 0.19387877358883215 + 0.04114815344735849*I, 0.08024988232300623 + 0.012129962682518959*I, -0.1721924057514162 + 0.0034977043457278005*I}","{0.18700869410107507 - 0.009667307412701404*I, 0.08024988232300623 - 0.012129962682518959*I, 0.19387877358883215 - 0.04114815344735849*I, -0.1721924057514162 - 0.0034977043457278005*I}","{0.10052157749538362, -0.14515309980309352 + 0.02051088540320252*I, -0.14515309980309352 - 0.02051088540320252*I, 0.9065910679761562}"
"{0.8964893476076885, 0.1456416222965436 - 0.009096155465701191*I, 0.1456416222965436 + 0.009096155465701191*I, 0.09352055131628145}","{0.19378404400050175 + 0.01941286386864804*I, 0.1792992117561836 - 0.07261223485254892*I, 0.08085297276171742 + 0.011603812111596265*I, -0.17715019139823565 - 0.003984382881299771*I}","{0.19378404400050175 - 0.01941286386864804*I, 0.08085297276171742 - 0.011603812111596265*I, 0.1792992117561836 + 0.07261223485254892*I, -0.17715019139823565 + 0.003984382881299771*I}","{0.10351065239698662, -0.14564162229729505 + 0.009096155464665853*I, -0.14564162229729505 - 0.009096155464665853*I, 0.9064794486839256}"
