"\varepsilon","J_{xy}","promedio temporal de 0 a 100 del valor esperado de Haar de la pureza de Choi"
2.8,0.3,0.65877
2.8,0.2,0.670495
2.8,0.1,0.803924
2.8,0.,0.832493
0.,2.9,0.29658
0.1,2.9,0.29624
0.2,2.9,0.295534
0.3,2.9,0.294829
0.4,2.9,0.294078
0.5,2.9,0.293456
0.6,2.9,0.29307
0.7,2.9,0.29297
0.8,2.9,0.292995
0.9,2.9,0.292782
1.,2.9,0.292634
1.1,2.9,0.292689
1.2,2.9,0.292937
1.3,2.9,0.293257
1.4,2.9,0.293358
1.5,2.9,0.293629
1.6,2.9,0.294016
1.7,2.9,0.294402
1.8,2.9,0.295083
1.9,2.9,0.295734
2.,2.9,0.296331
2.1,2.9,0.29722
2.2,2.9,0.298075
2.3,2.9,0.298435
2.4,2.9,0.298691
2.5,2.9,0.298843
2.6,2.9,0.299864
2.7,2.9,0.300804
2.8,2.9,0.301821
2.9,2.9,0.302541
2.9,2.8,0.302653
2.9,2.7,0.30391
2.9,2.6,0.304444
2.9,2.5,0.304817
2.9,2.4,0.306791
2.9,2.3,0.307419
2.9,2.2,0.310371
2.9,2.1,0.315363
2.9,2.,0.319358
2.9,1.9,0.321265
2.9,1.8,0.327151
2.9,1.7,0.335113
2.9,1.6,0.340107
2.9,1.5,0.345976
2.9,1.4,0.353717
2.9,1.3,0.364353
2.9,1.2,0.37728
2.9,1.1,0.388772
2.9,1.,0.422337
2.9,0.9,0.461181
2.9,0.8,0.490149
2.9,0.7,0.515549
2.9,0.6,0.547852
2.9,0.5,0.580844
2.9,0.4,0.61593
2.9,0.3,0.659757
2.9,0.2,0.670462
2.9,0.1,0.803872
2.9,0.,0.832493
0.,3.,0.29677
0.1,3.,0.296349
0.2,3.,0.295615
0.3,3.,0.294847
0.4,3.,0.294136
0.5,3.,0.29351
0.6,3.,0.29308
0.7,3.,0.292884
0.8,3.,0.292855
0.9,3.,0.292694
1.,3.,0.292377
1.1,3.,0.292625
1.2,3.,0.292668
1.3,3.,0.292989
1.4,3.,0.293301
1.5,3.,0.293425
1.6,3.,0.293668
1.7,3.,0.294086
1.8,3.,0.294695
1.9,3.,0.29539
2.,3.,0.295846
2.1,3.,0.296272
2.2,3.,0.297229
2.3,3.,0.298075
2.4,3.,0.298507
2.5,3.,0.298721
2.6,3.,0.298942
2.7,3.,0.299779
2.8,3.,0.300635
2.9,3.,0.301613
3.,3.,0.302228
3.,2.9,0.302606
3.,2.8,0.303761
3.,2.7,0.304246
3.,2.6,0.304391
3.,2.5,0.306141
3.,2.4,0.306755
3.,2.3,0.308347
3.,2.2,0.313068
3.,2.1,0.316852
3.,2.,0.320469
3.,1.9,0.32297
3.,1.8,0.330316
3.,1.7,0.336813
3.,1.6,0.34389
3.,1.5,0.349807
3.,1.4,0.356471
3.,1.3,0.36767
3.,1.2,0.380619
3.,1.1,0.39284
3.,1.,0.427174
3.,0.9,0.465957
3.,0.8,0.495144
3.,0.7,0.519771
3.,0.6,0.551436
3.,0.5,0.583476
3.,0.4,0.617767
3.,0.3,0.660616
3.,0.2,0.670433
3.,0.1,0.803824
3.,0.,0.832493
0.,3.1,0.296802
0.1,3.1,0.296353
0.2,3.1,0.295636
0.3,3.1,0.294855
0.4,3.1,0.294216
0.5,3.1,0.293462
0.6,3.1,0.293056
0.7,3.1,0.292812
0.8,3.1,0.292722
0.9,3.1,0.292696
1.,3.1,0.292324
1.1,3.1,0.292477
1.2,3.1,0.292728
1.3,3.1,0.292867
1.4,3.1,0.293064
1.5,3.1,0.293169
1.6,3.1,0.293609
1.7,3.1,0.293871
1.8,3.1,0.294213
1.9,3.1,0.294792
2.,3.1,0.29545
2.1,3.1,0.295888
2.2,3.1,0.296523
2.3,3.1,0.29719
2.4,3.1,0.297732
2.5,3.1,0.298113
2.6,3.1,0.298803
2.7,3.1,0.29927
2.8,3.1,0.299804
2.9,3.1,0.300342
3.,3.1,0.301453
3.1,3.1,0.302111
3.1,3.,0.302259
3.1,2.9,0.303736
3.1,2.8,0.304089
3.1,2.7,0.304078
3.1,2.6,0.305781
3.1,2.5,0.305951
3.1,2.4,0.307817
3.1,2.3,0.31074
3.1,2.2,0.314698
3.1,2.1,0.317863
3.1,2.,0.321978
3.1,1.9,0.325091
3.1,1.8,0.332586
3.1,1.7,0.340161
3.1,1.6,0.34707
3.1,1.5,0.352171
3.1,1.4,0.359628
3.1,1.3,0.370799
3.1,1.2,0.383832
3.1,1.1,0.396882
3.1,1.,0.431868
3.1,0.9,0.470393
3.1,0.8,0.499728
3.1,0.7,0.523649
3.1,0.6,0.554691
3.1,0.5,0.585854
3.1,0.4,0.61941
3.1,0.3,0.661368
3.1,0.2,0.670406
3.1,0.1,0.803782
3.1,0.,0.832493
0.,3.2,0.296916
0.1,3.2,0.296409
0.2,3.2,0.295667
0.3,3.2,0.294932
0.4,3.2,0.294341
0.5,3.2,0.293579
0.6,3.2,0.293043
0.7,3.2,0.29282
0.8,3.2,0.292638
0.9,3.2,0.292514
1.,3.2,0.292233
1.1,3.2,0.292306
1.2,3.2,0.292631
1.3,3.2,0.292667
1.4,3.2,0.292923
1.5,3.2,0.29314
1.6,3.2,0.29316
1.7,3.2,0.293659
1.8,3.2,0.293975
1.9,3.2,0.294546
2.,3.2,0.295016
2.1,3.2,0.295431
2.2,3.2,0.295878
2.3,3.2,0.29678
2.4,3.2,0.29748
2.5,3.2,0.297798
2.6,3.2,0.297949
2.7,3.2,0.298901
2.8,3.2,0.299487
2.9,3.2,0.299877
3.,3.2,0.300274
3.1,3.2,0.301139
3.2,3.2,0.301797
3.2,3.1,0.302193
3.2,3.,0.303046
3.2,2.9,0.304292
3.2,2.8,0.303718
3.2,2.7,0.305569
3.2,2.6,0.305232
3.2,2.5,0.307202
3.2,2.4,0.309074
3.2,2.3,0.312421
3.2,2.2,0.315778
3.2,2.1,0.319112
3.2,2.,0.323954
3.2,1.9,0.327196
3.2,1.8,0.335295
3.2,1.7,0.343263
3.2,1.6,0.349978
3.2,1.5,0.355426
3.2,1.4,0.362397
3.2,1.3,0.373858
3.2,1.2,0.386953
3.2,1.1,0.400903
3.2,1.,0.436419
3.2,0.9,0.474539
3.2,0.8,0.503935
3.2,0.7,0.527214
3.2,0.6,0.557652
3.2,0.5,0.58801
3.2,0.4,0.620887
3.2,0.3,0.66203
3.2,0.2,0.670382
3.2,0.1,0.803743
3.2,0.,0.832493
0.,3.3,0.296893
0.1,3.3,0.296468
0.2,3.3,0.295762
0.3,3.3,0.294984
0.4,3.3,0.294331
0.5,3.3,0.293595
0.6,3.3,0.293082
0.7,3.3,0.292881
0.8,3.3,0.292593
0.9,3.3,0.292497
1.,3.3,0.292352
1.1,3.3,0.292239
1.2,3.3,0.292488
1.3,3.3,0.292587
1.4,3.3,0.292757
1.5,3.3,0.29308
1.6,3.3,0.293195
1.7,3.3,0.293344
1.8,3.3,0.293783
1.9,3.3,0.294231
2.,3.3,0.294783
2.1,3.3,0.295215
2.2,3.3,0.2956
2.3,3.3,0.296117
2.4,3.3,0.296859
2.5,3.3,0.297385
2.6,3.3,0.298054
2.7,3.3,0.298051
2.8,3.3,0.299004
2.9,3.3,0.299484
3.,3.3,0.299585
3.1,3.3,0.300195
3.2,3.3,0.301288
3.3,3.3,0.301971
3.3,3.2,0.301899
3.3,3.1,0.302683
3.3,3.,0.30396
3.3,2.9,0.303692
3.3,2.8,0.305203
3.3,2.7,0.305103
3.3,2.6,0.30667
3.3,2.5,0.308009
3.3,2.4,0.310682
3.3,2.3,0.313716
3.3,2.2,0.316355
3.3,2.1,0.321043
3.3,2.,0.326128
3.3,1.9,0.329235
3.3,1.8,0.338571
3.3,1.7,0.346431
3.3,1.6,0.353007
3.3,1.5,0.357929
3.3,1.4,0.365129
3.3,1.3,0.376807
3.3,1.2,0.390028
3.3,1.1,0.404895
3.3,1.,0.44082
3.3,0.9,0.478414
3.3,0.8,0.507795
3.3,0.7,0.530493
3.3,0.6,0.560351
3.3,0.5,0.589969
3.3,0.4,0.622218
3.3,0.3,0.662617
3.3,0.2,0.67036
3.3,0.1,0.803708
3.3,0.,0.832493
0.,3.4,0.296782
0.1,3.4,0.296434
0.2,3.4,0.2958
0.3,3.4,0.295036
0.4,3.4,0.294412
0.5,3.4,0.293663
0.6,3.4,0.293037
0.7,3.4,0.292805
0.8,3.4,0.292609
0.9,3.4,0.292403
1.,3.4,0.292347
1.1,3.4,0.29226
1.2,3.4,0.292455
1.3,3.4,0.292431
1.4,3.4,0.292624
1.5,3.4,0.292932
1.6,3.4,0.293119
1.7,3.4,0.293247
1.8,3.4,0.293568
1.9,3.4,0.294164
2.,3.4,0.294756
2.1,3.4,0.295013
2.2,3.4,0.295318
2.3,3.4,0.295708
2.4,3.4,0.296507
2.5,3.4,0.297168
2.6,3.4,0.29739
2.7,3.4,0.297899
2.8,3.4,0.298232
2.9,3.4,0.299085
3.,3.4,0.29948
3.1,3.4,0.29943
3.2,3.4,0.300027
3.3,3.4,0.301178
3.4,3.4,0.301923
3.4,3.3,0.301884
3.4,3.2,0.302558
3.4,3.1,0.303672
3.4,3.,0.303472
3.4,2.9,0.304934
3.4,2.8,0.305031
3.4,2.7,0.306165
3.4,2.6,0.307836
3.4,2.5,0.309625
3.4,2.4,0.311882
3.4,2.3,0.314229
3.4,2.2,0.317986
3.4,2.1,0.323571
3.4,2.,0.327501
3.4,1.9,0.331921
3.4,1.8,0.341262
3.4,1.7,0.348945
3.4,1.6,0.355732
3.4,1.5,0.360447
3.4,1.4,0.367844
3.4,1.3,0.379663
3.4,1.2,0.393094
3.4,1.1,0.408862
3.4,1.,0.445059
3.4,0.9,0.482055
3.4,0.8,0.511342
3.4,0.7,0.533515
3.4,0.6,0.562817
3.4,0.5,0.591755
3.4,0.4,0.623422
3.4,0.3,0.663139
3.4,0.2,0.67034
3.4,0.1,0.803676
3.4,0.,0.832493
0.,3.5,0.296691
0.1,3.5,0.296386
0.2,3.5,0.295885
0.3,3.5,0.295182
0.4,3.5,0.294574
0.5,3.5,0.293804
0.6,3.5,0.293155
0.7,3.5,0.292829
0.8,3.5,0.292555
0.9,3.5,0.29229
1.,3.5,0.292308
1.1,3.5,0.292207
1.2,3.5,0.292317
1.3,3.5,0.292475
1.4,3.5,0.292505
1.5,3.5,0.292812
1.6,3.5,0.293061
1.7,3.5,0.293193
1.8,3.5,0.293393
1.9,3.5,0.293728
2.,3.5,0.294481
2.1,3.5,0.29498
2.2,3.5,0.29523
2.3,3.5,0.295581
2.4,3.5,0.295897
2.5,3.5,0.296689
2.6,3.5,0.297507
2.7,3.5,0.297766
2.8,3.5,0.298042
2.9,3.5,0.298513
3.,3.5,0.299117
3.1,3.5,0.299364
3.2,3.5,0.299557
3.3,3.5,0.300322
3.4,3.5,0.301299
3.5,3.5,0.301722
3.5,3.4,0.302019
3.5,3.3,0.302496
3.5,3.2,0.303692
3.5,3.1,0.303072
3.5,3.,0.304651
3.5,2.9,0.304799
3.5,2.8,0.306019
3.5,2.7,0.307553
3.5,2.6,0.308907
3.5,2.5,0.31068
3.5,2.4,0.312621
3.5,2.3,0.315405
3.5,2.2,0.320486
3.5,2.1,0.325272
3.5,2.,0.329419
3.5,1.9,0.334294
3.5,1.8,0.343619
3.5,1.7,0.352326
3.5,1.6,0.358063
3.5,1.5,0.362923
3.5,1.4,0.370494
3.5,1.3,0.382441
3.5,1.2,0.396179
3.5,1.1,0.412796
3.5,1.,0.449137
3.5,0.9,0.485485
3.5,0.8,0.514604
3.5,0.7,0.536303
3.5,0.6,0.565074
3.5,0.5,0.593388
3.5,0.4,0.624515
3.5,0.3,0.663606
3.5,0.2,0.670322
3.5,0.1,0.803647
3.5,0.,0.832493
0.,3.6,0.296665
0.1,3.6,0.296432
0.2,3.6,0.295934
0.3,3.6,0.295243
0.4,3.6,0.29462
0.5,3.6,0.293843
0.6,3.6,0.293192
0.7,3.6,0.292844
0.8,3.6,0.292632
0.9,3.6,0.292325
1.,3.6,0.292192
1.1,3.6,0.292259
1.2,3.6,0.292286
1.3,3.6,0.292414
1.4,3.6,0.29235
1.5,3.6,0.292689
1.6,3.6,0.292993
1.7,3.6,0.293231
1.8,3.6,0.29347
1.9,3.6,0.293506
2.,3.6,0.294055
2.1,3.6,0.294753
2.2,3.6,0.2951
2.3,3.6,0.295432
2.4,3.6,0.295799
2.5,3.6,0.296246
2.6,3.6,0.296857
2.7,3.6,0.297438
2.8,3.6,0.297963
2.9,3.6,0.298103
3.,3.6,0.298731
3.1,3.6,0.299127
3.2,3.6,0.299341
3.3,3.6,0.29965
3.4,3.6,0.300645
3.5,3.6,0.301672
3.6,3.6,0.302097
3.6,3.5,0.301871
3.6,3.4,0.302891
3.6,3.3,0.303447
3.6,3.2,0.303169
3.6,3.1,0.303969
3.6,3.,0.304842
3.6,2.9,0.305894
3.6,2.8,0.307418
3.6,2.7,0.308246
3.6,2.6,0.310093
3.6,2.5,0.311431
3.6,2.4,0.313361
3.6,2.3,0.317662
3.6,2.2,0.321952
3.6,2.1,0.326813
3.6,2.,0.331133
3.6,1.9,0.336209
3.6,1.8,0.347098
3.6,1.7,0.354954
3.6,1.6,0.360452
3.6,1.5,0.365417
3.6,1.4,0.373087
3.6,1.3,0.385153
3.6,1.2,0.399288
3.6,1.1,0.416683
3.6,1.,0.453056
3.6,0.9,0.488732
3.6,0.8,0.517612
3.6,0.7,0.538883
3.6,0.6,0.567146
3.6,0.5,0.594884
3.6,0.4,0.625508
3.6,0.3,0.664026
3.6,0.2,0.670305
3.6,0.1,0.803621
3.6,0.,0.832493
0.,3.7,0.296585
0.1,3.7,0.296385
0.2,3.7,0.295956
0.3,3.7,0.295366
0.4,3.7,0.294828
0.5,3.7,0.294124
0.6,3.7,0.29337
0.7,3.7,0.292939
0.8,3.7,0.292576
0.9,3.7,0.292245
1.,3.7,0.292054
1.1,3.7,0.292152
1.2,3.7,0.292231
1.3,3.7,0.292369
1.4,3.7,0.292492
1.5,3.7,0.292542
1.6,3.7,0.292999
1.7,3.7,0.293229
1.8,3.7,0.293481
1.9,3.7,0.293628
2.,3.7,0.293616
2.1,3.7,0.294244
2.2,3.7,0.294825
2.3,3.7,0.295288
2.4,3.7,0.295692
2.5,3.7,0.295942
2.6,3.7,0.296541
2.7,3.7,0.297246
2.8,3.7,0.297584
2.9,3.7,0.297955
3.,3.7,0.298096
3.1,3.7,0.298822
3.2,3.7,0.299125
3.3,3.7,0.299388
3.4,3.7,0.299796
3.5,3.7,0.3007
3.6,3.7,0.301563
3.7,3.7,0.302029
3.7,3.6,0.302195
3.7,3.5,0.302824
3.7,3.4,0.30368
3.7,3.3,0.303267
3.7,3.2,0.303759
3.7,3.1,0.304369
3.7,3.,0.305824
3.7,2.9,0.307108
3.7,2.8,0.308121
3.7,2.7,0.3096
3.7,2.6,0.310911
3.7,2.5,0.311821
3.7,2.4,0.315244
3.7,2.3,0.318874
3.7,2.2,0.323202
3.7,2.1,0.328894
3.7,2.,0.33229
3.7,1.9,0.33937
3.7,1.8,0.349761
3.7,1.7,0.357517
3.7,1.6,0.362802
3.7,1.5,0.3679
3.7,1.4,0.375631
3.7,1.3,0.387851
3.7,1.2,0.402409
3.7,1.1,0.420512
3.7,1.,0.456822
3.7,0.9,0.491812
3.7,0.8,0.520391
3.7,0.7,0.541274
3.7,0.6,0.569051
3.7,0.5,0.596259
3.7,0.4,0.626415
3.7,0.3,0.664404
3.7,0.2,0.670289
3.7,0.1,0.803596
3.7,0.,0.832493
0.,3.8,0.29672
0.1,3.8,0.296494
0.2,3.8,0.296015
0.3,3.8,0.295441
0.4,3.8,0.294908
0.5,3.8,0.294184
0.6,3.8,0.293505
0.7,3.8,0.29305
0.8,3.8,0.292659
0.9,3.8,0.292289
1.,3.8,0.292055
1.1,3.8,0.292062
1.2,3.8,0.292205
1.3,3.8,0.292248
1.4,3.8,0.292389
1.5,3.8,0.292454
1.6,3.8,0.292916
1.7,3.8,0.293295
1.8,3.8,0.293535
1.9,3.8,0.293811
2.,3.8,0.293683
2.1,3.8,0.293911
2.2,3.8,0.294534
2.3,3.8,0.294973
2.4,3.8,0.295477
2.5,3.8,0.295962
2.6,3.8,0.296282
2.7,3.8,0.29675
2.8,3.8,0.297475
2.9,3.8,0.297757
3.,3.8,0.298115
3.1,3.8,0.29831
3.2,3.8,0.298848
3.3,3.8,0.299141
3.4,3.8,0.299327
3.5,3.8,0.299956
3.6,3.8,0.300877
3.7,3.8,0.301666
3.8,3.8,0.302068
3.8,3.7,0.30222
3.8,3.6,0.302912
3.8,3.5,0.303599
3.8,3.4,0.30353
3.8,3.3,0.303761
3.8,3.2,0.304127
3.8,3.1,0.305616
3.8,3.,0.306716
3.8,2.9,0.308139
3.8,2.8,0.30887
3.8,2.7,0.31073
3.8,2.6,0.311222
3.8,2.5,0.313321
3.8,2.4,0.316892
3.8,2.3,0.319916
3.8,2.2,0.325387
3.8,2.1,0.330586
3.8,2.,0.333943
3.8,1.9,0.342125
3.8,1.8,0.352145
3.8,1.7,0.360005
3.8,1.6,0.365154
3.8,1.5,0.370357
3.8,1.4,0.37815
3.8,1.3,0.390501
3.8,1.2,0.405532
3.8,1.1,0.424274
3.8,1.,0.460439
3.8,0.9,0.494742
3.8,0.8,0.522966
3.8,0.7,0.543497
3.8,0.6,0.570808
3.8,0.5,0.597524
3.8,0.4,0.627245
3.8,0.3,0.664747
3.8,0.2,0.670275
3.8,0.1,0.803574
3.8,0.,0.832493
0.,3.9,0.296768
0.1,3.9,0.296475
0.2,3.9,0.295959
0.3,3.9,0.29547
0.4,3.9,0.294951
0.5,3.9,0.294285
0.6,3.9,0.293705
0.7,3.9,0.293141
0.8,3.9,0.292715
0.9,3.9,0.29232
1.,3.9,0.292087
1.1,3.9,0.291956
1.2,3.9,0.292072
1.3,3.9,0.292182
1.4,3.9,0.292348
1.5,3.9,0.292465
1.6,3.9,0.292693
1.7,3.9,0.29322
1.8,3.9,0.293423
1.9,3.9,0.293738
2.,3.9,0.293986
2.1,3.9,0.293744
2.2,3.9,0.294176
2.3,3.9,0.294795
2.4,3.9,0.295258
2.5,3.9,0.295719
2.6,3.9,0.296025
2.7,3.9,0.296526
2.8,3.9,0.297054
2.9,3.9,0.297694
3.,3.9,0.297769
3.1,3.9,0.29812
3.2,3.9,0.298582
3.3,3.9,0.298942
3.4,3.9,0.299227
3.5,3.9,0.299323
3.6,3.9,0.299929
3.7,3.9,0.300753
3.8,3.9,0.301481
3.9,3.9,0.302024
3.9,3.8,0.302195
3.9,3.7,0.303096
3.9,3.6,0.303216
3.9,3.5,0.303608
3.9,3.4,0.30375
3.9,3.3,0.304108
3.9,3.2,0.305461
3.9,3.1,0.306191
3.9,3.,0.308112
3.9,2.9,0.30882
3.9,2.8,0.310217
3.9,2.7,0.311263
3.9,2.6,0.312022
3.9,2.5,0.315398
3.9,2.4,0.317613
3.9,2.3,0.321237
3.9,2.2,0.327228
3.9,2.1,0.331183
3.9,2.,0.33623
3.9,1.9,0.344685
3.9,1.8,0.354712
3.9,1.7,0.362407
3.9,1.6,0.367484
3.9,1.5,0.372847
3.9,1.4,0.380629
3.9,1.3,0.393124
3.9,1.2,0.408645
3.9,1.1,0.427959
3.9,1.,0.463915
3.9,0.9,0.497536
3.9,0.8,0.525358
3.9,0.7,0.545567
3.9,0.6,0.572432
3.9,0.5,0.598692
3.9,0.4,0.628007
3.9,0.3,0.665058
3.9,0.2,0.670262
3.9,0.1,0.803553
3.9,0.,0.832493
0.,4.,0.296868
0.1,4.,0.296538
0.2,4.,0.296013
0.3,4.,0.295494
0.4,4.,0.29497
0.5,4.,0.294374
0.6,4.,0.29388
0.7,4.,0.293321
0.8,4.,0.292797
0.9,4.,0.29237
1.,4.,0.292103
1.1,4.,0.291929
1.2,4.,0.292022
1.3,4.,0.2921
1.4,4.,0.292175
1.5,4.,0.292298
1.6,4.,0.292488
1.7,4.,0.293089
1.8,4.,0.293477
1.9,4.,0.293686
2.,4.,0.293947
2.1,4.,0.293963
2.2,4.,0.293969
2.3,4.,0.294471
2.4,4.,0.294938
2.5,4.,0.295449
2.6,4.,0.29597
2.7,4.,0.296186
2.8,4.,0.296622
2.9,4.,0.297206
3.,4.,0.297812
3.1,4.,0.297884
3.2,4.,0.298218
3.3,4.,0.298806
3.4,4.,0.299092
3.5,4.,0.299289
3.6,4.,0.299509
3.7,4.,0.30012
3.8,4.,0.300856
3.9,4.,0.301427
4.,4.,0.301821
4.,3.9,0.302359
4.,3.8,0.303047
4.,3.7,0.303205
4.,3.6,0.303241
4.,3.5,0.303886
4.,3.4,0.303778
4.,3.3,0.305441
4.,3.2,0.305801
4.,3.1,0.307906
4.,3.,0.308874
4.,2.9,0.309892
4.,2.8,0.311016
4.,2.7,0.311312
4.,2.6,0.314229
4.,2.5,0.316187
4.,2.4,0.318887
4.,2.3,0.323074
4.,2.2,0.328137
4.,2.1,0.333857
4.,2.,0.338068
4.,1.9,0.347091
4.,1.8,0.357179
4.,1.7,0.36471
4.,1.6,0.369899
4.,1.5,0.375305
4.,1.4,0.383078
4.,1.3,0.395715
4.,1.2,0.411735
4.,1.1,0.43156
4.,1.,0.467255
4.,0.9,0.500204
4.,0.8,0.527587
4.,0.7,0.547498
4.,0.6,0.573935
4.,0.5,0.599771
4.,0.4,0.628707
4.,0.3,0.665342
4.,0.2,0.67025
4.,0.1,0.803534
4.,0.,0.832493
0.,4.1,0.29701
0.1,4.1,0.29667
0.2,4.1,0.296093
0.3,4.1,0.295552
0.4,4.1,0.295065
0.5,4.1,0.294464
0.6,4.1,0.294054
0.7,4.1,0.293493
0.8,4.1,0.29296
0.9,4.1,0.292491
1.,4.1,0.292115
1.1,4.1,0.291866
1.2,4.1,0.291874
1.3,4.1,0.291965
1.4,4.1,0.292136
1.5,4.1,0.292331
1.6,4.1,0.292431
1.7,4.1,0.292868
1.8,4.1,0.293384
1.9,4.1,0.293655
2.,4.1,0.293944
2.1,4.1,0.2941
2.2,4.1,0.293882
2.3,4.1,0.294129
2.4,4.1,0.294745
2.5,4.1,0.295187
2.6,4.1,0.295635
2.7,4.1,0.296006
2.8,4.1,0.296371
2.9,4.1,0.296783
3.,4.1,0.297311
3.1,4.1,0.297631
3.2,4.1,0.29786
3.3,4.1,0.298333
3.4,4.1,0.299023
3.5,4.1,0.299297
3.6,4.1,0.29942
3.7,4.1,0.299683
3.8,4.1,0.300298
3.9,4.1,0.301083
4.,4.1,0.301742
4.1,4.1,0.302184
4.1,4.,0.30215
4.1,3.9,0.303212
4.1,3.8,0.303096
4.1,3.7,0.303329
4.1,3.6,0.303551
4.1,3.5,0.3036
4.1,3.4,0.305176
4.1,3.3,0.305545
4.1,3.2,0.307623
4.1,3.1,0.308618
4.1,3.,0.309532
4.1,2.9,0.3107
4.1,2.8,0.311339
4.1,2.7,0.312843
4.1,2.6,0.315357
4.1,2.5,0.317251
4.1,2.4,0.320192
4.1,2.3,0.324575
4.1,2.2,0.329922
4.1,2.1,0.335516
4.1,2.,0.339906
4.1,1.9,0.349722
4.1,1.8,0.35962
4.1,1.7,0.366987
4.1,1.6,0.372315
4.1,1.5,0.377749
4.1,1.4,0.385501
4.1,1.3,0.398275
4.1,1.2,0.414792
4.1,1.1,0.435072
4.1,1.,0.470466
4.1,0.9,0.502757
4.1,0.8,0.52967
4.1,0.7,0.549306
4.1,0.6,0.57533
4.1,0.5,0.600771
4.1,0.4,0.629352
4.1,0.3,0.665602
4.1,0.2,0.670239
4.1,0.1,0.803516
4.1,0.,0.832493
0.,4.2,0.296904
0.1,4.2,0.296621
0.2,4.2,0.296104
0.3,4.2,0.295616
0.4,4.2,0.295161
0.5,4.2,0.294536
0.6,4.2,0.29416
0.7,4.2,0.293607
0.8,4.2,0.293101
0.9,4.2,0.292611
1.,4.2,0.292224
1.1,4.2,0.29195
1.2,4.2,0.291854
1.3,4.2,0.291933
1.4,4.2,0.292025
1.5,4.2,0.29216
1.6,4.2,0.29244
1.7,4.2,0.292738
1.8,4.2,0.293274
1.9,4.2,0.293625
2.,4.2,0.293946
2.1,4.2,0.29413
2.2,4.2,0.294178
2.3,4.2,0.294054
2.4,4.2,0.294389
2.5,4.2,0.29495
2.6,4.2,0.295507
2.7,4.2,0.295967
2.8,4.2,0.296062
2.9,4.2,0.296493
3.,4.2,0.296929
3.1,4.2,0.297657
3.2,4.2,0.297626
3.3,4.2,0.297838
3.4,4.2,0.298468
3.5,4.2,0.299063
3.6,4.2,0.299386
3.7,4.2,0.29955
3.8,4.2,0.299933
3.9,4.2,0.300476
4.,4.2,0.301124
4.1,4.2,0.301588
4.2,4.2,0.302091
4.2,4.1,0.302311
4.2,4.,0.303122
4.2,3.9,0.303177
4.2,3.8,0.30346
4.2,3.7,0.303347
4.2,3.6,0.303251
4.2,3.5,0.305072
4.2,3.4,0.305477
4.2,3.3,0.307265
4.2,3.2,0.308462
4.2,3.1,0.309409
4.2,3.,0.310563
4.2,2.9,0.311235
4.2,2.8,0.31211
4.2,2.7,0.314149
4.2,2.6,0.31595
4.2,2.5,0.318636
4.2,2.4,0.32161
4.2,2.3,0.325466
4.2,2.2,0.33163
4.2,2.1,0.337155
4.2,2.,0.341776
4.2,1.9,0.352222
4.2,1.8,0.361976
4.2,1.7,0.369266
4.2,1.6,0.374736
4.2,1.5,0.380175
4.2,1.4,0.387893
4.2,1.3,0.4008
4.2,1.2,0.417808
4.2,1.1,0.438493
4.2,1.,0.473554
4.2,0.9,0.505201
4.2,0.8,0.531621
4.2,0.7,0.550999
4.2,0.6,0.576627
4.2,0.5,0.6017
4.2,0.4,0.629948
4.2,0.3,0.66584
4.2,0.2,0.670229
4.2,0.1,0.803499
4.2,0.,0.832493
0.,4.3,0.297025
0.1,4.3,0.2967
0.2,4.3,0.296154
0.3,4.3,0.295648
0.4,4.3,0.295212
0.5,4.3,0.294557
0.6,4.3,0.294215
0.7,4.3,0.293727
0.8,4.3,0.293232
0.9,4.3,0.292706
1.,4.3,0.292254
1.1,4.3,0.291969
1.2,4.3,0.29178
1.3,4.3,0.291897
1.4,4.3,0.29193
1.5,4.3,0.292114
1.6,4.3,0.292413
1.7,4.3,0.292633
1.8,4.3,0.293142
1.9,4.3,0.293569
2.,4.3,0.29392
2.1,4.3,0.294192
2.2,4.3,0.294196
2.3,4.3,0.294232
2.4,4.3,0.294298
2.5,4.3,0.294818
2.6,4.3,0.295254
2.7,4.3,0.295687
2.8,4.3,0.296138
2.9,4.3,0.296193
3.,4.3,0.296649
3.1,4.3,0.297034
3.2,4.3,0.297721
3.3,4.3,0.297663
3.4,4.3,0.298076
3.5,4.3,0.298825
3.6,4.3,0.299107
3.7,4.3,0.299475
3.8,4.3,0.299547
3.9,4.3,0.300202
4.,4.3,0.300722
4.1,4.3,0.301406
4.2,4.3,0.301699
4.3,4.3,0.301985
4.3,4.2,0.302425
4.3,4.1,0.303126
4.3,4.,0.30336
4.3,3.9,0.303531
4.3,3.8,0.303426
4.3,3.7,0.302896
4.3,3.6,0.305126
4.3,3.5,0.30541
4.3,3.4,0.30695
4.3,3.3,0.308147
4.3,3.2,0.309239
4.3,3.1,0.310353
4.3,3.,0.310983
4.3,2.9,0.311516
4.3,2.8,0.31347
4.3,2.7,0.314769
4.3,2.6,0.317689
4.3,2.5,0.319667
4.3,2.4,0.322318
4.3,2.3,0.327603
4.3,2.2,0.333099
4.3,2.1,0.338748
4.3,2.,0.34389
4.3,1.9,0.354666
4.3,1.8,0.364374
4.3,1.7,0.371519
4.3,1.6,0.377163
4.3,1.5,0.382588
4.3,1.4,0.390255
4.3,1.3,0.403288
4.3,1.2,0.420776
4.3,1.1,0.441823
4.3,1.,0.476525
4.3,0.9,0.507545
4.3,0.8,0.533454
4.3,0.7,0.55259
4.3,0.6,0.577835
