"L=11;{hx,hz,J}={1.,0.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[3]],eigenvalsH,eigenvecsH,L];"
"{0.9999999999999685, 0, 0, 0}","{0, 0.999999999999986, 0, 0}","{0, 0, 0.999999999999986, 0}","{0, 0, 0, 1.0000000000000036}"
"{0.5066973785387302, 0.017292447648554365 - 0.005536624702846783*I, 0.017292447648554365 + 0.005536624702846783*I, 0.4819587749862538}","{0.020976771694297607 + 0.009663271980590277*I, 0.0037230931781512197 + 0.001833036444627647*I, 0.008381483475362595 - 0.0008424877114505446*I, -0.028713703553178947 + 0.018180668299469894*I}","{0.020976771694297607 - 0.009663271980590277*I, 0.008381483475362595 + 0.0008424877114505446*I, 0.0037230931781512197 - 0.001833036444627647*I, -0.028713703553178947 - 0.018180668299469894*I}","{0.4933026214612539, -0.017292447648553862 + 0.0055366247028509*I, -0.017292447648553862 - 0.0055366247028509*I, 0.5180412250137371}"
"{0.5048713452482786, 0.016984066376065993 - 0.005723872690332128*I, 0.016984066376065993 + 0.005723872690332128*I, 0.47840834434060203}","{0.02043890776105617 + 0.008532649819654303*I, 0.008669531785814892 + 0.002842092538014816*I, 0.008093189329547576 + 0.0022175974236429124*I, -0.0305447928215882 + 0.017095771597310516*I}","{0.02043890776105617 - 0.008532649819654303*I, 0.008093189329547576 - 0.0022175974236429124*I, 0.008669531785814892 - 0.002842092538014816*I, -0.0305447928215882 - 0.017095771597310516*I}","{0.49512865475170187, -0.016984066376066698 + 0.00572387269033707*I, -0.016984066376066698 - 0.00572387269033707*I, 0.5215916556593875}"
"{0.5033076191335135, 0.016313078754457668 - 0.005495928545526655*I, 0.016313078754457668 + 0.005495928545526655*I, 0.47522349156978994}","{0.019690344133332986 + 0.0070521538953000895*I, 0.013101577124195499 + 0.0030261844664215528*I, 0.009510322518553996 + 0.005132057236585309*I, -0.030919230586906946 + 0.014473139150107889*I}","{0.019690344133332986 - 0.0070521538953000895*I, 0.009510322518553996 - 0.005132057236585309*I, 0.013101577124195499 - 0.0030261844664215528*I, -0.030919230586906946 - 0.014473139150107889*I}","{0.4966923808664646, -0.016313078754460666 + 0.005495928545529244*I, -0.016313078754460666 - 0.005495928545529244*I, 0.5247765084301969}"
"{0.5020695668425423, 0.015398288633057004 - 0.005082073428118936*I, 0.015398288633057004 + 0.005082073428118936*I, 0.47273345527182953}","{0.018813189096781674 + 0.005284568440250976*I, 0.016643981041733206 + 0.0026862420723030057*I, 0.012312831909602792 + 0.007202840772247351*I, -0.03027712136311211 + 0.010147652585400076*I}","{0.018813189096781674 - 0.005284568440250976*I, 0.012312831909602792 - 0.007202840772247351*I, 0.016643981041733206 - 0.0026862420723030057*I, -0.03027712136311211 - 0.010147652585400076*I}","{0.4979304331574359, -0.015398288633063301 + 0.005082073428118685*I, -0.015398288633063301 - 0.005082073428118685*I, 0.5272665447281514}"
"{0.5012101661347083, 0.014386178768085175 - 0.004689838863067251*I, 0.014386178768085175 + 0.004689838863067251*I, 0.4712655659785094}","{0.01795077859784632 + 0.0032710362844788777*I, 0.019204310246383877 + 0.002253394159278221*I, 0.015921697120658204 + 0.00784761198848089*I, -0.029392682202037116 + 0.004318679095277085*I}","{0.01795077859784632 - 0.0032710362844788777*I, 0.015921697120658204 - 0.00784761198848089*I, 0.019204310246383877 - 0.002253394159278221*I, -0.029392682202037116 - 0.004318679095277085*I}","{0.4987898338652723, -0.014386178768093625 + 0.004689838863064559*I, -0.014386178768093625 - 0.004689838863064559*I, 0.5287344340214661}"
"{0.5007753478465926, 0.013425608274033728 - 0.004453988159078743*I, 0.013425608274033728 + 0.004453988159078743*I, 0.4710675868149956}","{0.017226524259306077 + 0.0010454899085749788*I, 0.020990308529604117 + 0.0021631091176960897*I, 0.019600717633825752 + 0.006731351087112945*I, -0.029057178576355293 - 0.002424415039634379*I}","{0.017226524259306077 - 0.0010454899085749788*I, 0.019600717633825752 - 0.006731351087112945*I, 0.020990308529604117 - 0.0021631091176960897*I, -0.029057178576355293 + 0.002424415039634379*I}","{0.4992246521533922, -0.013425608274041951 + 0.004453988159073529*I, -0.013425608274041951 - 0.004453988159073529*I, 0.5289324131849793}"
"{0.5008021715532552, 0.012644353390220273 - 0.004400303255150585*I, 0.012644353390220273 + 0.004400303255150585*I, 0.47223812541382215}","{0.016684228637247212 - 0.0013310381887049992*I, 0.022439987265568725 + 0.002703633566660511*I, 0.02259661427582069 + 0.0038768763488461443*I, -0.02977804102194445 - 0.009206413242670007*I}","{0.016684228637247212 + 0.0013310381887049992*I, 0.02259661427582069 - 0.0038768763488461443*I, 0.022439987265568725 - 0.002703633566660511*I, -0.02977804102194445 + 0.009206413242670007*I}","{0.49919782844673377, -0.012644353390227066 + 0.004400303255144279*I, -0.012644353390227066 - 0.004400303255144279*I, 0.5277618745861559}"
"{0.501310074022272, 0.012131565518369162 - 0.00443540193764753*I, 0.012131565518369162 + 0.00443540193764753*I, 0.4746883242622575}","{0.016286277259475786 - 0.0037400983521872176*I, 0.024075968401932008 + 0.0039035647236823705*I, 0.024293992643255904 - 0.00029723733279533003*I, -0.031601409460623175 - 0.015065984619827093*I}","{0.016286277259475786 + 0.0037400983521872176*I, 0.024293992643255904 + 0.00029723733279533003*I, 0.024075968401932008 - 0.0039035647236823705*I, -0.031601409460623175 + 0.015065984619827093*I}","{0.49868992597771794, -0.012131565518373884 + 0.0044354019376437615*I, -0.012131565518373884 - 0.0044354019376437615*I, 0.5253116757377246}"
"{0.5022886018745643, 0.011928574481789635 - 0.004367973909607928*I, 0.011928574481789635 + 0.004367973909607928*I, 0.4781478082139503}","{0.01596371201639787 - 0.006004117139224113*I, 0.02632535646645056 + 0.005513259861853129*I, 0.0243471354856466 - 0.0050469818022197445*I, -0.03410919637032313 - 0.019186477480422813*I}","{0.01596371201639787 + 0.006004117139224113*I, 0.0243471354856466 + 0.0050469818022197445*I, 0.02632535646645056 - 0.005513259861853129*I, -0.03410919637032313 + 0.019186477480422813*I}","{0.4977113981254223, -0.011928574481791816 + 0.004367973909609289*I, -0.011928574481791816 - 0.004367973909609289*I, 0.5218521917860357}"
"{0.5036885152713637, 0.0120284177954211 - 0.003957694463552073*I, 0.0120284177954211 + 0.003957694463552073*I, 0.48221392937209107}","{0.015676758365857982 - 0.007921135049715427*I, 0.029362727463699848 + 0.007095870513890406*I, 0.02274898067276601 - 0.009476094465593967*I, -0.03657564101835617 - 0.02108711839678254*I}","{0.015676758365857982 + 0.007921135049715427*I, 0.02274898067276601 + 0.009476094465593967*I, 0.029362727463699848 - 0.007095870513890406*I, -0.03657564101835617 + 0.02108711839678254*I}","{0.4963114847286175, -0.012028417795421223 + 0.003957694463558354*I, -0.012028417795421223 - 0.003957694463558354*I, 0.5177860706278975}"
"{0.50542236725663, 0.012382461391018198 - 0.002979090345404148*I, 0.012382461391018198 + 0.002979090345404148*I, 0.48643057099372267}","{0.015439916793147584 - 0.009320595408633118*I, 0.03302953759908489 + 0.008196096143747788*I, 0.01981467161455023 - 0.01276206964323788*I, -0.038216717610277576 - 0.020720774361503214*I}","{0.015439916793147584 + 0.009320595408633118*I, 0.01981467161455023 + 0.01276206964323788*I, 0.03302953759908489 - 0.008196096143747788*I, -0.038216717610277576 + 0.020720774361503214*I}","{0.4945776327433463, -0.012382461391017393 + 0.002979090345414127*I, -0.012382461391017393 - 0.002979090345414127*I, 0.5135694290062671}"
"{0.5073759115739247, 0.012911084882556597 - 0.001282509943837106*I, 0.012911084882556597 + 0.001282509943837106*I, 0.4903750109008823}","{0.015293423402236377 - 0.010110675372606398*I, 0.036859911114853705 + 0.008521371648357976*I, 0.01608679161770553 - 0.014361014631379947*I, -0.038442451334110395 - 0.01845611510395739*I}","{0.015293423402236377 + 0.010110675372606398*I, 0.01608679161770553 + 0.014361014631379947*I, 0.036859911114853705 - 0.008521371648357976*I, -0.038442451334110395 + 0.01845611510395739*I}","{0.49262408842604777, -0.012911084882554942 + 0.0012825099438497655*I, -0.012911084882554942 - 0.0012825099438497655*I, 0.509624989099109}"
"{0.5094258860555377, 0.013515206272198372 + 0.0011647964643868372*I, 0.013515206272198372 - 0.0011647964643868372*I, 0.4937305059953376}","{0.015242072876356292 - 0.010291783619703683*I, 0.040208531271041445 + 0.008064979898553731*I, 0.012197172866839143 - 0.014125894898964313*I, -0.03702988202030044 - 0.014957673500508412*I}","{0.015242072876356292 + 0.010291783619703683*I, 0.012197172866839143 + 0.014125894898964313*I, 0.040208531271041445 - 0.008064979898553731*I, -0.03702988202030044 + 0.014957673500508412*I}","{0.4905741139444334, -0.013515206272193613 - 0.0011647964643728328*I, -0.013515206272193613 + 0.0011647964643728328*I, 0.5062694940046577}"
"{0.5114564152013333, 0.01408657056359097 + 0.004268055276007567*I, 0.01408657056359097 - 0.004268055276007567*I, 0.49632803603902387}","{0.0152063285103738 - 0.009930264260175167*I, 0.042442398483450106 + 0.007123239198806458*I, 0.0087319470607736 - 0.012307302265924091*I, -0.03416756524682235 - 0.011006118066271102*I}","{0.0152063285103738 + 0.009930264260175167*I, 0.0087319470607736 + 0.012307302265924091*I, 0.042442398483450106 - 0.007123239198806458*I, -0.03416756524682235 + 0.011006118066271102*I}","{0.4885435847986386, -0.014086570563580411 - 0.004268055275994591*I, -0.014086570563580411 + 0.004268055275994591*I, 0.5036719639609785}"
"{0.5133673985041056, 0.014516666498413804 + 0.007825901551433773*I, 0.014516666498413804 - 0.007825901551433773*I, 0.4981507634391259}","{0.015024395607258408 - 0.009108786182135389*I, 0.04313552133568041 + 0.006198194969838174*I, 0.006137630955734351 - 0.009448014163400107*I, -0.030369577163271558 - 0.007314572038108657*I}","{0.015024395607258408 + 0.009108786182135389*I, 0.006137630955734351 + 0.009448014163400107*I, 0.04313552133568041 - 0.006198194969838174*I, -0.030369577163271558 + 0.007314572038108657*I}","{0.4866326014958694, -0.014516666498397262 - 0.007825901551424173*I, -0.014516666498397262 + 0.007825901551424173*I, 0.5018492365608842}"
"{0.5150730213599578, 0.014705749721306168 + 0.01157480265200226*I, 0.014705749721306168 - 0.01157480265200226*I, 0.49930570172878497}","{0.014512530279914296 - 0.00788210861142865*I, 0.04220225970374911 + 0.005817842804219207*I, 0.004683480221928213 - 0.006213916111614971*I, -0.026302186777334785 - 0.004391373671676456*I}","{0.014512530279914296 + 0.00788210861142865*I, 0.004683480221928213 + 0.006213916111614971*I, 0.04220225970374911 - 0.005817842804219207*I, -0.026302186777334785 + 0.004391373671676456*I}","{0.48492697864002077, -0.014705749721286262 - 0.011574802651996115*I, -0.014705749721286262 + 0.011574802651996115*I, 0.5006942982712305}"
"{0.5164940968960287, 0.014573677824098682 + 0.015242918038421083*I, 0.014573677824098682 - 0.015242918038421083*I, 0.49997522243867876}","{0.01355428677775959 - 0.006262457135436717*I, 0.039923601249694796 + 0.006334635840104169*I, 0.004472272902792755 - 0.0032154647515926877*I, -0.022593391179040676 - 0.0024781743404475145*I}","{0.01355428677775959 + 0.006262457135436717*I, 0.004472272902792755 + 0.0032154647515926877*I, 0.039923601249694796 - 0.006334635840104169*I, -0.022593391179040676 + 0.0024781743404475145*I}","{0.483505903103952, -0.014573677824078618 - 0.015242918038417003*I, -0.014573677824078618 + 0.015242918038417003*I, 0.5000247775613383}"
"{0.5175511638903281, 0.014072791615197996 + 0.018597984356029208*I, 0.014072791615197996 - 0.018597984356029208*I, 0.5003639724044655}","{0.012169746000427414 - 0.00424096110830156*I, 0.036856327152601016 + 0.007771938321638983*I, 0.005478858181177221 - 0.0008677853890848037*I, -0.019693899836497178 - 0.0015636773779748921*I}","{0.012169746000427414 + 0.00424096110830156*I, 0.005478858181177221 + 0.0008677853890848037*I, 0.036856327152601016 - 0.007771938321638983*I, -0.019693899836497178 + 0.0015636773779748921*I}","{0.48244883610965406, -0.014072791615179266 - 0.018597984356026637*I, -0.014072791615179266 + 0.018597984356026637*I, 0.49963602759555137}"
"{0.5181644398090699, 0.013200637261730982 + 0.021477043211102484*I, 0.013200637261730982 - 0.021477043211102484*I, 0.5006542554909145}","{0.01052459647536995 - 0.001831012402427972*I, 0.033656093064154104 + 0.009774977297535124*I, 0.007595753139942889 + 0.0006787487844793173*I, -0.017828894603248234 - 0.0014491869381073811*I}","{0.01052459647536995 + 0.001831012402427972*I, 0.007595753139942889 - 0.0006787487844793173*I, 0.033656093064154104 - 0.009774977297535124*I, -0.017828894603248234 + 0.0014491869381073811*I}","{0.48183556019091367, -0.013200637261714162 - 0.02147704321110247*I, -0.013200637261714162 + 0.02147704321110247*I, 0.4993457445091006}"
"{0.5182624977054384, 0.012008340856505026 + 0.023792368530645442*I, 0.012008340856505026 - 0.023792368530645442*I, 0.5009768367613132}","{0.008871303485293629 + 0.0008923789551758699*I, 0.030876702456017938 + 0.01169084325007029*I, 0.01067246936386122 + 0.0015255189785520042*I, -0.017036342449626603 - 0.0018315441568837092*I}","{0.008871303485293629 - 0.0008923789551758699*I, 0.01067246936386122 - 0.0015255189785520042*I, 0.030876702456017938 - 0.01169084325007029*I, -0.017036342449626603 + 0.0018315441568837092*I}","{0.48173750229454626, -0.012008340856491686 - 0.02379236853064812*I, -0.012008340856491686 + 0.02379236853064812*I, 0.49902316323869567}"
"{0.5177964275887312, 0.010600240123219978 + 0.025515774534199682*I, 0.010600240123219978 - 0.025515774534199682*I, 0.5013975419560882}","{0.007451884301424666 + 0.003779784991240657*I, 0.02881631466112773 + 0.01275954646811378*I, 0.014542380781402981 + 0.0019389941524912556*I, -0.017250092832713677 - 0.0023744875501596*I}","{0.007451884301424666 - 0.003779784991240657*I, 0.014542380781402981 - 0.0019389941524912556*I, 0.02881631466112773 - 0.01275954646811378*I, -0.017250092832713677 + 0.0023744875501596*I}","{0.48220357241125156, -0.010600240123212461 - 0.025515774534203305*I, -0.010600240123212461 + 0.025515774534203305*I, 0.4986024580439116}"
"{0.516753194187739, 0.0091223739862368 + 0.026650269036064583*I, 0.0091223739862368 - 0.026650269036064583*I, 0.5019157699366041}","{0.006412096476967758 + 0.006627603781145951*I, 0.027462338033334074 + 0.012358126542134088*I, 0.019033778506011106 + 0.002219069072605909*I, -0.01837206721603866 - 0.0027559347182780055*I}","{0.006412096476967758 - 0.006627603781145951*I, 0.019033778506011106 - 0.002219069072605909*I, 0.027462338033334074 - 0.012358126542134088*I, -0.01837206721603866 + 0.0027559347182780055*I}","{0.48324680581223783, -0.009122373986237154 - 0.026650269036067428*I, -0.009122373986237154 + 0.026650269036067428*I, 0.49808423006338776}"
"{0.515162541388911, 0.007740863212066507 + 0.027201642143308995*I, 0.007740863212066507 - 0.027201642143308995*I, 0.5024703626022666}","{0.00576788753258954 + 0.00921905760309907*I, 0.026547343115598945 + 0.01021725667056213*I, 0.02396229215127444 + 0.002566419081593463*I, -0.020293416714785757 - 0.0026962472242196243*I}","{0.00576788753258954 - 0.00921905760309907*I, 0.02396229215127444 - 0.002566419081593463*I, 0.026547343115598945 - 0.01021725667056213*I, -0.020293416714785757 + 0.0026962472242196243*I}","{0.48483745861105704, -0.007740863212075453 - 0.0272016421433113*I, -0.007740863212075453 + 0.0272016421433113*I, 0.49752963739771944}"
"{0.5130954671570005, 0.006614515544850229 + 0.02716176523735346*I, 0.006614515544850229 - 0.02716176523735346*I, 0.5029504000029545}","{0.005432367075485552 + 0.011363729035024302*I, 0.025685293865342983 + 0.006535462779473681*I, 0.029105223635518387 + 0.0029969398366231532*I, -0.022860199204158563 - 0.001981679757760527*I}","{0.005432367075485552 - 0.011363729035024302*I, 0.029105223635518387 - 0.0029969398366231532*I, 0.025685293865342983 - 0.006535462779473681*I, -0.022860199204158563 + 0.001981679757760527*I}","{0.48690453284296054, -0.006614515544866549 - 0.027161765237355077*I, -0.006614515544866549 + 0.027161765237355077*I, 0.49704959999702636}"
"{0.5106565088360955, 0.0058676611598451785 + 0.02651027056373375*I, 0.0058676611598451785 - 0.02651027056373375*I, 0.5032111942056041}","{0.005276230102645936 + 0.012918088917003787*I, 0.024529711342520764 + 0.0019502366892315878*I, 0.03416720098704 + 0.0033383824743721878*I, -0.02581493045997603 - 0.0004938542745955218*I}","{0.005276230102645936 - 0.012918088917003787*I, 0.03416720098704 - 0.0033383824743721878*I, 0.024529711342520764 - 0.0019502366892315878*I, -0.02581493045997603 + 0.0004938542745955218*I}","{0.489343491163862, -0.005867661159865301 - 0.026510270563732397*I, -0.005867661159865301 + 0.026510270563732397*I, 0.49678880579437223}"
"{0.5079741606262604, 0.0055686830862200455 + 0.02523366565489598*I, 0.0055686830862200455 - 0.02523366565489598*I, 0.5030967722755662}","{0.005179339516928829 + 0.013784686307400824*I, 0.022894479215171678 - 0.002624437019264696*I, 0.03875736690314 + 0.0033150213808996226*I, -0.028761689161789165 + 0.0017562757315738838*I}","{0.005179339516928829 - 0.013784686307400824*I, 0.03875736690314 - 0.0033150213808996226*I, 0.022894479215171678 + 0.002624437019264696*I, -0.028761689161789165 - 0.0017562757315738838*I}","{0.4920258393736938, -0.005568683086240183 - 0.025233665654890186*I, -0.005568683086240183 + 0.025233665654890186*I, 0.49690322772441}"
"{0.505192637357289, 0.005717547284801375 + 0.023353701821795823*I, 0.005717547284801375 - 0.023353701821795823*I, 0.5024684907307153}","{0.005045160750294403 + 0.013902282571444609*I, 0.020801772400619915 - 0.006238547679089022*I, 0.04240276408089052 + 0.0026902526537386064*I, -0.031191158188131833 + 0.004604146613137023*I}","{0.005045160750294403 - 0.013902282571444609*I, 0.04240276408089052 - 0.0026902526537386064*I, 0.020801772400619915 + 0.006238547679089022*I, -0.031191158188131833 - 0.004604146613137023*I}","{0.4948073626426613, -0.005717547284820167 - 0.023353701821787635*I, -0.005717547284820167 + 0.023353701821787635*I, 0.49753150926926387}"
"{0.5024651410401593, 0.006243173610392981 + 0.02095283423449075*I, 0.006243173610392981 - 0.02095283423449075*I, 0.5012359692335802}","{0.0047815697552675875 + 0.013242916721146053*I, 0.01845614488761531 - 0.00814558069356459*I, 0.04461361807502121 + 0.0014098818624195186*I, -0.03257067372843586 + 0.007735486215568679*I}","{0.0047815697552675875 - 0.013242916721146053*I, 0.04461361807502121 - 0.0014098818624195186*I, 0.01845614488761531 + 0.00814558069356459*I, -0.03257067372843586 - 0.007735486215568679*I}","{0.4975348589597895, -0.006243173610411009 - 0.02095283423448333*I, -0.006243173610411009 + 0.02095283423448333*I, 0.49876403076640047}"
"{0.4999463306611972, 0.007009896356007312 + 0.018185475246111096*I, 0.007009896356007312 - 0.018185475246111096*I, 0.4993833760045536}","{0.004277487125192527 + 0.011822731067774577*I, 0.016171695732288285 - 0.007969642416203054*I, 0.04499423846821164 - 0.00031580041240944316*I, -0.03247113596949277 + 0.010729643266946006*I}","{0.004277487125192527 - 0.011822731067774577*I, 0.04499423846821164 + 0.00031580041240944316*I, 0.016171695732288285 + 0.007969642416203054*I, -0.03247113596949277 - 0.010729643266946006*I}","{0.5000536693387558, -0.007009896356023634 - 0.018185475246105427*I, -0.007009896356023634 + 0.018185475246105427*I, 0.5006166239954257}"
"{0.49778177321335565, 0.007831894358634992 + 0.015269021511431337*I, 0.007831894358634992 - 0.015269021511431337*I, 0.4969832830166533}","{0.0034060909012867827 + 0.009719066161076158*I, 0.014288751267278282 - 0.005761430051138968*I, 0.04336758130571369 - 0.00203106391755618*I, -0.03068491239693165 + 0.013138559875797073*I}","{0.0034060909012867827 - 0.009719066161076158*I, 0.04336758130571369 + 0.00203106391755618*I, 0.014288751267278282 + 0.005761430051138968*I, -0.03068491239693165 - 0.013138559875797073*I}","{0.5022182267866067, -0.007831894358647081 - 0.015269021511427033*I, -0.007831894358647081 + 0.015269021511427033*I, 0.5030167169833245}"
"{0.4960946455560162, 0.008494763175085475 + 0.0124560500021529*I, 0.008494763175085475 - 0.0124560500021529*I, 0.4941926145606541}","{0.002061998527131986 + 0.007078238995052433*I, 0.013106838788204588 - 0.0019462508588025196*I, 0.039865750287342294 - 0.003154598922115257*I, -0.027293563489290646 + 0.014582880100246089*I}","{0.002061998527131986 - 0.007078238995052433*I, 0.039865750287342294 + 0.003154598922115257*I, 0.013106838788204588 + 0.0019462508588025196*I, -0.027293563489290646 - 0.014582880100246089*I}","{0.503905354443956, -0.008494763175092155 - 0.012456050002149357*I, -0.008494763175092155 + 0.012456050002149357*I, 0.5058073854393224}"
"{0.49497283426037103, 0.008783350689364403 + 0.009995541269108949*I, 0.008783350689364403 - 0.009995541269108949*I, 0.49122979168788744}","{0.0002101514439629918 + 0.00410294342597017*I, 0.012840992090507234 + 0.0027998243687681248*I, 0.03494304507666912 - 0.0031588431588447027*I, -0.02266538106224581 + 0.014839560264689744*I}","{0.0002101514439629918 - 0.00410294342597017*I, 0.03494304507666912 + 0.0031588431588447027*I, 0.012840992090507234 - 0.0027998243687681248*I, -0.02266538106224581 - 0.014839560264689744*I}","{0.5050271657396077, -0.008783350689366752 - 0.009995541269104982*I, -0.008783350689366752 + 0.009995541269104982*I, 0.5087702083120884}"
"{0.4944604931863706, 0.008513835653888281 + 0.008094016354312221*I, 0.008513835653888281 - 0.008094016354312221*I, 0.4883371735417837}","{-0.0020889227302443433 + 0.0010219893897294632*I, 0.01359209208721248 + 0.007697853083595134*I, 0.029293494052382803 - 0.001743449673680099*I, -0.01738715910013169 + 0.013898164976774673*I}","{-0.0020889227302443433 - 0.0010219893897294632*I, 0.029293494052382803 + 0.001743449673680099*I, 0.01359209208721248 - 0.007697853083595134*I, -0.01738715910013169 - 0.013898164976774673*I}","{0.505539506813611, -0.008513835653887736 - 0.008094016354307674*I, -0.008513835653887736 + 0.008094016354307674*I, 0.5116628264581944}"
"{0.4945562046383822, 0.007565852529475128 + 0.006886271858394728*I, 0.007565852529475128 - 0.006886271858394728*I, 0.48573656469833826}","{-0.004698717827902637 - 0.0019423771191224432*I, 0.015319393469096103 + 0.01199985529566037*I, 0.02369183957061336 + 0.0010594996900223155*I, -0.012151079992803595 + 0.01197266342616004*I}","{-0.004698717827902637 + 0.0019423771191224432*I, 0.02369183957061336 - 0.0010594996900223155*I, 0.015319393469096103 - 0.01199985529566037*I, -0.012151079992803595 - 0.01197266342616004*I}","{0.5054437953616022, -0.007565852529472318 - 0.006886271858391866*I, -0.007565852529472318 + 0.006886271858391866*I, 0.5142634353016458}"
"{0.49521646127284524, 0.005908251321558241 + 0.006421077100465785*I, 0.005908251321558241 - 0.006421077100465785*I, 0.48358708270200845}","{-0.007460673563224071 - 0.004592827288985092*I, 0.01781571962531667 + 0.015090975637553738*I, 0.01881002545901652 + 0.004883420009126716*I, -0.007623055899508145 + 0.009466455675717633*I}","{-0.007460673563224071 + 0.004592827288985092*I, 0.01881002545901652 - 0.004883420009126716*I, 0.01781571962531667 - 0.015090975637553738*I, -0.007623055899508145 - 0.009466455675717633*I}","{0.5047835387271435, -0.005908251321553454 - 0.0064210771004662905*I, -0.005908251321553454 + 0.0064210771004662905*I, 0.5164129172979814}"
"{0.49636079336234773, 0.003611377463335322 + 0.00666203788043058*I, 0.003611377463335322 - 0.00666203788043058*I, 0.48195423654183334}","{-0.010244982237562091 - 0.006755539345686608*I, 0.020703276932322733 + 0.016559089574312826*I, 0.015074903388149739 + 0.009123694715264995*I, -0.004317762268127691 + 0.0068968117199030695*I}","{-0.010244982237562091 + 0.006755539345686608*I, 0.015074903388149739 - 0.009123694715264995*I, 0.020703276932322733 - 0.016559089574312826*I, -0.004317762268127691 - 0.0068968117199030695*I}","{0.5036392066376455, -0.0036113774633286 - 0.006662037880432799*I, -0.0036113774633286 + 0.006662037880432799*I, 0.5180457634581606}"
"{0.4978754389542707, 0.0008408286783001709 + 0.007500033561897999*I, 0.0008408286783001709 - 0.007500033561897999*I, 0.48079720850172125}","{-0.012958925635014548 - 0.008270068354830483*I, 0.023475382259502086 + 0.016235105576035067*I, 0.01261879288231997 + 0.013093326615395931*I, -0.002503624937499023 + 0.0047908640988340336*I}","{-0.012958925635014548 + 0.008270068354830483*I, 0.01261879288231997 - 0.013093326615395931*I, 0.023475382259502086 - 0.016235105576035067*I, -0.002503624937499023 - 0.0047908640988340336*I}","{0.5021245610457232, -0.0008408286782926773 - 0.0075000335618985265*I, -0.0008408286782926773 + 0.0075000335618985265*I, 0.5192027914982753}"
"{0.49961584104790885, -0.0021674671100779808 + 0.008772278409903182*I, -0.0021674671100779808 - 0.008772278409903182*I, 0.4799783643985669}","{-0.015500037307514817 - 0.008991291711596721*I, 0.025596233139724367 + 0.014201102828524097*I, 0.011336440521242292 + 0.016181804232245002*I, -0.002159112644690769 + 0.0035707376036518967*I}","{-0.015500037307514817 + 0.008991291711596721*I, 0.011336440521242292 - 0.016181804232245002*I, 0.025596233139724367 - 0.014201102828524097*I, -0.002159112644690769 - 0.0035707376036518967*I}","{0.5003841589520794, 0.0021674671100826853 - 0.008772278409900278*I, 0.0021674671100826853 + 0.008772278409900278*I, 0.52002163560143}"
"{0.5014121796940834, -0.0051449332341151404 + 0.010283818275817962*I, -0.0051449332341151404 - 0.010283818275817962*I, 0.47929494229507735}","{-0.01768097359951576 - 0.008819200228000618*I, 0.0266405750860851 + 0.010757878070787003*I, 0.01101580420212856 + 0.01796776687716606*I, -0.002995638214906853 + 0.0034508530883693763*I}","{-0.01768097359951576 + 0.008819200228000618*I, 0.01101580420212856 - 0.01796776687716606*I, 0.0266405750860851 - 0.010757878070787003*I, -0.002995638214906853 - 0.0034508530883693763*I}","{0.49858782030589466, 0.005144933234113452 - 0.010283818275810881*I, 0.005144933234113452 + 0.010283818275810881*I, 0.5207050577049157}"
"{0.5030836157702692, -0.00783035134874219 + 0.011828932978343615*I, -0.00783035134874219 - 0.011828932978343615*I, 0.4785279040308503}","{-0.019180334856075933 - 0.00775387229749717*I, 0.026425005492450075 + 0.006348545069203449*I, 0.011477808538048955 + 0.01826073423354046*I, -0.00454810179349662 + 0.004373226396893859*I}","{-0.019180334856075933 + 0.00775387229749717*I, 0.011477808538048955 - 0.01826073423354046*I, 0.026425005492450075 - 0.006348545069203449*I, -0.00454810179349662 - 0.004373226396893859*I}","{0.4969163842296988, 0.00783035134873579 - 0.011828932978332332*I, 0.00783035134873579 + 0.011828932978332332*I, 0.5214720959691375}"
"{0.5044641782993295, -0.010001248639703492 + 0.013211246862847048*I, -0.010001248639703492 - 0.013211246862847048*I, 0.4774980304897787}","{-0.019569720611840043 - 0.005951477899687225*I, 0.025073470999856226 + 0.0014513601878779177*I, 0.012658546719600117 + 0.01707771617655255*I, -0.006313365140061112 + 0.006002558914166884*I}","{-0.019569720611840043 + 0.005951477899687225*I, 0.012658546719600117 - 0.01707771617655255*I, 0.025073470999856226 - 0.0014513601878779177*I, -0.006313365140061112 - 0.006002558914166884*I}","{0.4955358217006346, 0.010001248639698646 - 0.013211246862833361*I, 0.010001248639698646 + 0.013211246862833361*I, 0.5225019695102073}"
"{0.5054370072639558, -0.011489823467517282 + 0.01426178440074195*I, -0.011489823467517282 - 0.01426178440074195*I, 0.4761161200950496}","{-0.018430916289491478 - 0.003745943410300649*I, 0.02298123779796843 - 0.003526770810938823*I, 0.014598198682354182 + 0.01458318196711909*I, -0.007898002695531403 + 0.007790151083003935*I}","{-0.018430916289491478 + 0.003745943410300649*I, 0.014598198682354182 - 0.01458318196711909*I, 0.02298123779796843 + 0.003526770810938823*I, -0.007898002695531403 - 0.007790151083003935*I}","{0.4945629927360121, 0.011489823467518659 - 0.014261784400728516*I, 0.011489823467518659 + 0.014261784400728516*I, 0.5238838799049389}"
